latitude	longitude	gender resp	age	yearsset	timesttelement	Head_Household	gender_if_no	age HHH if no	marital	hh_women	hh_girls	hh_men	hh_boys	hh_childrenG	hh_childrenB	hh_total	educ	employment	selfemploment	primaryincome	sourcefromwho	incomerange	residency	flee_reason	period	disp_times	urban_rural	disabled	disability	disabled_hh	otherdisability	ccm	ccm_received	ccm_training	hum_interventions	infrastructure	nameofinfrastructure	psn_support	gov_committees	complaint_mech	ways_CFM	inaddressed	receivedfeedback	CFW_efficient	explaineff	spaces	spaces2	nfi	lastreceived	nfi_needs	nfi_access	nfi_safe	nfi_items None	nfi_items Plastic Sheets	nfi_items Nylon/Rubber Rope	nfi_items Bamboo poles	nfi_items Mosquito Net	nfi_items Blanket	nfi_items Kanga	nfi_items Sleeping Mat	nfi_items Solar Lamp	nfi_items Other	items_other	nfi_enough	nfi_enough2	emerg_shelter	cash	cash_type	cash_pay	cash_months	awareness_sess	cash_benef	cash_usage No cash received	cash_usage Buy food	cash_usage Pay debts	cash_usage Buy clothes	cash_usage Buy medicine	cash_usage Buy water	cash_usage Buy fuel	cash_usage Buy cooking gas	cash_usage School fees, uniform and school material	cash_usage Open a business	cash_usage Buy livestock	cash_usage Buy agricultural inputs (seeds, tools, fodder, fertilizer etc.)	cash_usage Savings	cash_usage Transport	cash_usage Pay rent, shelter	cash_usage Gift to neighbour or relative	bdnc	accomm	tenure_doc	agreement Oral agreement  	agreement Title deed	agreement Rental agreement	agreement O?cial letter of ownership	agreement Uno?cial letter of ownership	agreement O?cial letter of rental	agreement Uno?cial letter of rental	agreement Local authority permit	agreement Don't know	agreement Other	agreement_other	disputes	disputes_resolver	dispute_resolved	watersource	watersource_duration_a	wells	water_pay	water_treatment	borehole_rehab	water_access	rehab_effect	water_sensitization	toilet	handwash	soap	separate	sensitization	hygene_prom	handwash_times Before preparing meals	handwash_times Before serving food	handwash_times Before eating	handwash_times Before feeding a baby	handwash_times After cleaning the baby of the feaces	handwash_times After using the toilet	handwash_times After handling garbage	handwash_times After playing with children	handwash_why	handwash_item	latrine_use	hygiene_activities	wash_nfi	mhm	soap2	mhm_training	hygiene_messages	hygiene_awareness	clinic	clinic_access	clinic_satisfaction	mh_services Psychological First Aid	mh_services Counselling	mh_services Support Groups	mh_services Referral	well-being	cb_training Psychological first aid	cb_training Basic counselling	cb_training Group facilitation, mindfulness, and animation of socio-relational	cb_training Cultural and creative and arts-based activities	cb_training Sports and play	cb_training Non-formal education	ctds	basicknowledge_improvement	targeted_ass	gbv_campaigns	campaigns No message received	campaigns Drama	campaigns Door-to-door visits	campaigns Community discussions	campaigns Radio talk shows	campaigns Other	knowledge_increase	wgfs	wgfs_benefit	perception1	perception2	perception3	perception4	perception5	recommandation	remarks	county	payam	boma	village	lastrehabwhen	lastrehabwho	incomepermember	gender HHH	age HHH
7.71774146	27.9598642	Male	32	1	12	No	Male	35	Married	2	3	2	2	3	0	12	Some Primary	Employed	0	Casual employment	0	6000	IDP	Drought	Over 2 years	Only one movement from the place of origin and now	Urban	Yes		Yes		Yes	Water	Yes	No	No	0	Yes	Yes	No	0	Yes	Yes	Yes	0	Yes	0	Yes	Within the last 3 months	Yes	Yes	Yes	0	0	0	0	1	1	1	0	0	0	0	Yes	0	Yes	Yes	Cash for work	2000	1 Month	Yes	No	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	Yes	Own home	Yes	0	0	1	0	1	1	0	0	0	0	0	Yes	IDP committee members	Yes	Tube well/borehole	10	1 well	10.0	Chlorination or Aquatabs	Yes	No	None/Nothing	Yes	Communal latrine	Yes	Yes	No	No	No	0	1	1	1	0	1	0	1	To be healthy	With water and soap	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	0	1	0	Significantly increased	0	1	1	0	0	0	No	0	Yes	Yes	0	0	0	1	1	0	Significantly increased	Yes	Somewhat beneficial	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	We need organisation to increase the project	The issues of latrines not been rehabilitated	Wau	Wau	Naviasha	Naviasha	0		500.0	Male	35
7.71854855	27.96064805	Male	42	1	12	Yes	0	0	Married	1	4	1	1	1	0	8	Completed secondary	Employed	0	Casual employment	0	15000	IDP	Conflict	1-2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Complaint feedback	Yes	Yes	Yes	Latrine, shelter	Yes	Yes	Yes	CCCM Desk	Yes	Yes	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	0	0	0	1	1	1	0	0	0	0	Yes	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	Yes	0	1	1	1	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Tube well/borehole	8	4 wells	0.0	Chlorination or Aquatabs	Yes	Yes	Washing, cooking , drinking	Yes	Communal latrine	Yes	Yes	Yes	No	No	0	1	1	1	1	0	0	0	To be clean	With water and soap	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Very unsatisfied	1	0	1	0	Significantly increased	1	0	1	0	0	0	Yes	Significantly increased	Yes	Yes	0	0	0	1	1	0	Significantly increased	Yes	Somewhat beneficial	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	We need organisation to increase the project	None/Nothing	Wau	Wau	Naviasha	Naviasha	Last month	Not Stated	1875.0	Male	42
7.71850882	27.96064497	Male	33	3	12	Yes	0	0	Married	1	0	1	0	0	1	3	Completed university	Employed	0	Casual employment	0	18000	IDP	Conflict	4-6 months	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Company feedback	Yes	Yes	Yes	Shelter	Yes	No	No	0	No	0	Yes	0	Yes	0	Yes	Between 3 to 6 months	Yes	Yes	Yes	0	0	0	0	1	0	0	0	0	0	0	Yes	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	Yes	0	0	0	0	0	0	0	0	1	0	0	No	0	0	Public tap/standpipe	5	4 wells	0.0	Chlorination or Aquatabs	Yes	Yes	Washing, cooking ,drinking and bathing	Yes	Communal latrine	No	0	Yes	Yes	Yes	1	1	1	0	0	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	Satisfied	1	0	0	0	Slightly increased	1	0	0	0	0	0	Yes	Slightly increased	Yes	Yes	0	0	0	1	1	0	Slightly increased	Yes	Somewhat beneficial	Slightly increased	Slightly increased	Significantly increased	Significantly increased	Significantly increased	We need organisation to increase the project	The issues of latrines not been rehabilitated	Wau	Wau North	Naviasha	Naviasha	1 year ago	Not Stated	6000.0	Male	33
7.71846925	27.96057336	Female	29	3	12	Yes	0	0	Married	1	0	1	2	0	1	5	Some university	Employed	0	Casual employment	0	4000	IDP	Conflict	4-6 months	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Solution to my complaint	Yes	Yes	Yes	Shelter	Yes	No	Yes	CCCM Desk	No	0	Yes	0	Yes	0	Yes	Between 3 to 6 months	Yes	Yes	Yes	0	0	0	0	1	0	0	0	0	0	0	Yes	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	No	0	0	Public tap/standpipe	6	3 wells	0.0	Chlorination or Aquatabs	Yes	Yes	Cooking	No	Communal latrine	No	0	Yes	Yes	No	1	1	1	1	1	1	0	0	To be healthy	With water and soap	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	Satisfied	1	0	1	0	Slightly increased	1	0	0	1	0	0	Yes	Slightly increased	No	Yes	0	0	0	1	1	0	Slightly increased	Yes	Highly beneficial	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Slightly increased	We need organisation to improve on our needs	Some of latrines are damaged	Wau	Wau	Naviasha	Naviasha	1 year ago	Not Stated	800.0	Female	29
7.71886251	27.96145778	Female	28	1	12	Yes	0	0	Married	1	0	1	0	2	0	4	Some Primary	Unemployed	0	Casual employment	0	8000	IDP	Conflict	1-2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Company feedback	Yes	Yes	No	0	Yes	No	No	0	Yes	Yes	Yes	0	Yes	0	Yes	Within the last 3 months	Yes	Yes	Yes	0	0	0	0	1	0	0	0	0	0	0	Yes	0	Yes	Yes	Unconditional cash	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	Yes	1	0	0	1	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	5	4 wells	0.0	Chlorination or Aquatabs	Yes	Yes	We used for cooking, washing drinking	Yes	Communal latrine	No	0	Yes	No	Yes	0	1	1	1	0	1	0	0	To be healthy	With water and soap	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Very unsatisfied	1	0	1	0	Significantly increased	1	0	1	1	0	0	Yes	Significantly increased	Yes	Yes	0	1	0	1	1	0	Significantly increased	Yes	Somewhat beneficial	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	We need organisation to improve on our needs	Some of latrines are damaged	Wau	Wau North	Naviasha	Naviasha	0		2000.0	Female	28
7.71886013	27.96163674	Male	45	4	12	Yes	0	0	Married	2	2	1	3	2	2	12	Completed secondary	Employed	0	Casual employment	0	15000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Company feedback	Yes	Yes	No	0	Yes	Yes	No	0	Yes	Yes	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	0	0	0	1	0	0	0	0	0	0	Yes	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	Yes	1	0	0	1	1	1	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	5	4 wells	0.0	Chlorination or Aquatabs	Yes	No	Drinking, washing ,cooking	Yes	Communal latrine	No	0	Yes	No	No	0	1	1	1	1	1	0	0	To be clean	With water and ash	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	No	0	1	0	1	0	Significantly increased	1	0	1	1	0	0	Yes	Significantly increased	Yes	Yes	0	1	0	1	1	0	Slightly increased	Yes	Somewhat beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	We need organisation to improve on our needs	The issues of latrines not been rehabilitated	Wau	Wau North	Naviasha	Naviasha	0		1250.0	Male	45
7.7184591	27.9618203	Male	30	6	0	No	Male	30	Single	1	5	1	2	0	3	12	Completed university	Employed	0	Remittance		3000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	No	0	No	No	Yes	Plastics sheets	No	No	Yes	Suggestion box & camp leadership	Yes	Yes	No	Delays	Yes	0	Yes	More than 1 year ago	Yes	No	No	0	1	0	1	1	0	0	1	0	0	0	No	Items have not been received in a longtime	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	No agreement	No	0	0	Public tap/standpipe	0	2 wells	0.0	Chlorination or Aquatabs	Yes	Yes	It is good for agriculture	Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	1	1	1	1	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	1	0	0	Significantly increased	0	0	0	0	0	1	Yes	Significantly increased	No	Yes	0	0	0	1	0	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Slightly increased	Significantly increased	Significantly increased	Slightly increased	There should be provision of cooking set and solar lam and jerrican	Very good	Wau	Wau North	Wau	Wau	2021	Not Stated	250.0	Male	30
7.7183509	27.9624581	Female	39	6	0	Yes	0	0	Divorced	2	1	3	1	2	0	9	Some Primary	Self employed	Small business	Aid	ACTED	0	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	Yes	Construction materials	No	No	Yes	Hospital, schools	Yes	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	No	Yes	0	1	0	0	1	1	0	0	0	1	Bucket and soap	Yes	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Staying free	Yes	No one	No	Public tap/standpipe	10	2 wells	0.0	None	No	0	0	Yes	Communal latrine	No	0	Yes	No	No	0	0	1	0	1	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Very satisfied	1	0	0	1	Don't know	1	1	0	0	0	0	No	0	Yes	No	1	0	0	0	0	0	0	Yes	Don't know	Significantly increased	Slightly increased	Significantly decreased	Significantly increased	No change	I need services should be equality in distribution through door to door,I need organisation help civilians in the camp. I need money and any food assistance,capital, plastic sheets	Leaders representative are not working good with civilian in the camp.	Wau	Wau North	Aweil Jedid	Aweil Jedid	3 months ago	Not Stated	0.0	Female	39
7.7182475	27.9624783	Female	38	3	0	No	Male	45	Married	2	3	1	2	0	1	9	No education	Unemployed	0	Land cultivation	0	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	Yes	Hearing problem	Yes	Water, latrines, drainage	No	No	No	0	No	No	No	0	No	0	No	I don't know the place where to report	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	None	No	0	0	Public tap/standpipe	45	2 wells	0.0	None	No	0	0	Yes	Communal latrine	Yes	Yes	Yes	No	No	0	0	1	1	0	1	0	0	To reduces spread/ transmission of disease	With water and ash	Yes	Yes	Yes	No	Yes	No	No	Yes	Yes	Yes	Not satisfied	1	0	1	0	Significantly increased	0	0	0	1	0	0	No	0	No	No	1	0	0	0	0	0	0	Yes	Somewhat beneficial	No change	No change	No change	Slightly increased	Slightly decreased	In women and girls friendly space people are not being treated equally in the centre and in side the camp people are not having access of any services and assistance like food assistance, soap, any NFI	What I observed people are not receiving enough support, services and food to meet their needs and services	Wau	Wau North	Aweil Jedid	Aweil Jedid	0		0.0	Male	45
7.718042	27.9618922	Female	30	6	0	No	Male	33	Married	1	4	1	0	0	2	8	No education	Self employed	Selling water	Aid	IOM	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Visual impairement	Yes	Drainage and bridge	Yes	Yes	No	0	Yes	No	No	0	No	0	No	There is no feedback/I wont get feedback	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	0	0	1	1	0	1	0	1	Bucket, soap and jericans	No	Items received not enough	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	1	0	0	0	No	0	0	Public tap/standpipe	20	2 wells	0.0	None	No	0	0	No	Communal latrine	Yes	Yes	No	No	No	0	0	1	1	0	1	0	0	To be healthy	With water and soap	Yes	No	Yes	Yes	Yes	No	No	Yes	Yes	Yes	Very satisfied	0	0	1	0	Significantly increased	0	0	0	0	0	1	No	0	No	Yes	0	0	0	1	0	0	Significantly increased	Yes	Not beneficial	No change	No change	Slightly increased	Significantly increased	No change	My thanks to them for their service and support,if possible for company to support us who don't have ratio card and enough food assistance	None/Nothing	Wau	Wau North	Aweil Jedid	Aweil Jedid	0		0.0	Male	33
7.7187589	27.9612153	Female	27	5	0	No	Male	32	Married	1	1	1	0	0	2	5	Completed secondary	Self employed	Small business	Aid	ACTED	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	Yes	What I got from CCCM is the announcement about food distribution	No	No	No	0	Yes	No	No	0	No	0	No	I never raise/go for  any complaints	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Staying free	No	0	0	Public tap/standpipe	15	2 wells	0.0	None	No	0	0	No	Communal latrine	No	0	Yes	No	No	0	0	1	0	0	1	0	0	To be healthy	With water and soap	Yes	No	Yes	No	Yes	No	No	No	Yes	Yes	Satisfied	0	0	1	0	No change	0	0	0	0	0	1	No	0	No	Yes	0	0	0	1	0	1	Significantly increased	Yes	Don't know	No change	Significantly decreased	Slightly increased	Significantly increased	No change	Thank you	None/Nothing	Wau	Wau North	Aweil Jedid	Aweil Jedid	0		0.0	Male	32
7.7187962	27.9611705	Female	35	4	0	Yes	0	0	Widowed	2	3	0	1	0	2	8	No education	Self employed	Small business and selling okra	Aid	Can't remember their name	0	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Rural	Yes	Visual impairement	Yes	Chronic illness	Yes	Work, cleaning drainage	Yes	No	No	0	No	No	Yes	Through community support leaders	Yes	No	No	Because I don't know I was being reported to organisation partners but I got any feedback or solutions	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	None	Yes	Others (please specify)	Yes	Public tap/standpipe	60	2 wells	0.0	None	No	0	0	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	0	1	1	0	0	To be healthy	With water and soap	Yes	No	Yes	Yes	No	No	No	No	Yes	Yes	Satisfied	0	1	0	0	Significantly increased	0	1	0	0	0	0	Yes	Significantly increased	No	Yes	0	1	0	0	0	1	Significantly increased	Yes	Somewhat beneficial	Slightly increased	Significantly increased	Significantly increased	Slightly increased	No change	I my problem is,am a widow I don't have some who will  take care of me and my  children,I need organisation to support me and help me with  cash to settle my business with,am not  staying in  wau here  if possible for them to take me to own place where I was  resident and I be in need  of  plastic sheets. I need  to encourage organisation to provide us with money through door to door because their workers are not working well with us 	The issue of females latrines are being used by males in the block and they are in need of support in terms of cash restart their business and trains them on how they will take care of themselves with business	Wau	Wau North	Aweil Jedid	Aweil Jedid	0		0.0	Female	35
7.7179869	27.9622134	Female	60	6	0	Yes	0	0	Divorced	3	0	0	0	0	2	5	Some Primary	Self employed	Casual worker	Casual employment	0	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Camps, soap.	No	No	Yes	Camps	No	No	Yes	Politely complain	No	0	No	There is no feedback/I wont get feedback	Yes	0	Yes	Within the last 3 months	Yes	Yes	Yes	0	0	0	0	1	0	0	0	1	0	0	No	Not satisfied	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	Yes	0	0	0	0	1	0	0	1	0	0	0	No	0	0	Tube well/borehole	12	3 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Cleaning waterproof	Yes	Family latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and soap	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Satisfied	1	1	1	0	Slightly increased	1	0	1	1	1	0	Yes	Slightly decrease	No	No	1	0	0	0	0	0	0	No	0	Slightly decreased	Slightly decreased	No change	Significantly decreased	Slightly decreased	It is very good questionnaire to all of us, because people are very suffering, so an Axiom ME you give us assistance therefore we can go back to our normal homes	It needs alot of Implementation to give an assessment yearly in IDPs camps	Wau	Wau North	Naviasha	Naviasha	Not clear	IOM	0.0	Female	60
7.7193301	27.9623193	Female	28	5	0	Yes	0	0	Divorced	1	2	1	1	1	1	7	Some Primary	Self employed	Casual worker	Aid	ACTED	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	Yes	Hand problem	Yes	Visual impairement	No	0	No	Yes	Yes	Camps, latrines	Yes	No	Yes	Politely complain	Yes	Yes	Yes	0	Yes	0	Yes	Between 6 to 12 months	No	Yes	No	0	0	0	0	1	1	0	0	0	0	0	No	Items received not enough	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	0	0	1	1	0	0	0	No	0	0	Public tap/standpipe	15	2 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Good	Yes	Family latrine	No	0	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and soap	Yes	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Not satisfied	1	1	1	1	Slightly increased	0	0	1	1	1	0	No	0	Yes	Yes	0	0	1	1	1	0	Slightly decrease	No	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Significantly decreased	"I strongly need assistance from you Axiom ME supporters just to help and all of us, inorder to go back home,
Provide anything for us like cash based to take my children in the school and rented house in the area"	I recommended this assessment always to interviews and analysis all the work that has been doing for lifesaving to IDPs for improvement.	Wau	Wau North	Naviasha	Naviasha	Not clear	IOM	0.0	Female	28
7.7189889	27.9623452	Female	29	6	0	No	Male	49	Married	1	0	0	1	1	1	4	Some Primary	Self employed	Small business	Aid	ACTED	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	No	0	No	Yes	Yes	Camps	No	No	Yes	NA(mentioned a complain instead)	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	No	No	No	0	0	0	0	1	0	0	0	0	0	0	No	Items received not enough	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	0	4 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Clean water	Yes	Family latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and soap	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Not satisfied	1	1	1	1	Slightly increased	1	1	1	1	1	0	Yes	Slightly decrease	Yes	Yes	0	0	1	1	1	0	Slightly decrease	Yes	Highly beneficial	Slightly decreased	Slightly decreased	Slightly decreased	Significantly decreased	Significantly decreased	Some are not participating in all activities, some are not well getting needs just few satisfied, children are mostly suffering specially malnourished kids	All are differently in complaints based on their special needs that not well satisfied still some are still suffering,so an Axiom ME you can improve the distribution of the budgets in IDPs camps at Wau	Wau	Wau North	Naviasha	Naviasha	3 years ago	IOM	0.0	Male	49
7.7191242	27.9629373	Female	24	6	0	No	Male	55	Married	1	3	0	1	0	2	7	Some Primary	Self employed	Small business	Aid	ACTED	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	No	0	No	Yes	Yes	Camps	No	No	Yes	Reporting complains	No	0	Yes	0	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	Yes	0	1	0	0	0	0	1	1	0	0	0	No	0	0	Public tap/standpipe	60	2 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Good	Yes	Family latrine	No	0	No	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and ash	Yes	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Not satisfied	1	1	1	0	Slightly increased	1	0	1	1	1	0	No	0	Yes	Yes	0	0	1	1	1	0	Slightly decrease	No	0	Slightly decreased	No change	No change	Slightly decreased	Slightly decreased	"All women and girls are suppose to be treated equally,
No education to all in children in POCs
I strongly request you improve this issues of Acedamic
"	Because of education is mostly factor to the children in IDPs camp at Wau	Wau	Wau North	Naviasha	Naviasha	Not clear	IOM	0.0	Male	55
7.7173274	27.9605417	Male	28	6	0	Yes	0	0	Married	2	0	1	1	2	1	7	Some Primary	Self employed	Casual worker	Aid	WFD	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Leg problem	No	0	No	0	No	No	Yes	Camps	Yes	No	Yes	NA(mentioned a complain instead)	No	0	Yes	0	Yes	0	Yes	Within the last 3 months	No	Yes	Yes	0	0	0	0	1	0	0	0	0	0	0	No	Many items missing	Yes	Yes	Unconditional cash	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	Yes	0	0	0	0	0	0	1	1	0	0	0	No	0	0	Public tap/standpipe	65	2 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Good	Yes	Family latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and ash	Yes	No	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	1	1	1	Slightly increased	1	0	1	1	1	0	Yes	Slightly decrease	No	Yes	0	1	1	1	1	0	Slightly decrease	No	0	No change	Slightly decreased	Slightly decreased	Significantly decreased	Slightly decreased	We need organisation support, we want school to educated our children, toilet and latrines we needed.	Most of them are requesting for education inorde to learn their children	Wau	Wau North	Naviasha	Naviasha	Not clear	IOM	0.0	Male	28
7.7175263	27.9605679	Female	32	6	0	Yes	0	0	Widowed	2	1	1	0	0	0	4	No education	Self employed	Casual worker	Aid	WLP	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Disabled	No	0	No	0	No	No	No	0	Yes	No	Yes	NA(mentioned a complain instead)	No	0	Yes	0	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	Yes	0	0	0	0	0	1	0	1	0	0	0	No	0	0	Public tap/standpipe	0	4 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Good	Yes	Family latrine	Yes	No	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	With water and soap	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Satisfied	1	1	1	1	Slightly increased	0	0	1	1	1	0	No	0	Yes	Yes	0	0	1	1	1	0	Slightly decrease	Yes	Highly beneficial	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Distribution with tribalism is very rampant, camps are allocated in the office of CCCM why are distributed, like we of those of disabled suppose to receive our special need in place $ thanks	Some are unsatisfied in distribution, prove well the most important complaint	Wau	Wau North	Naviasha	Naviasha	0		0.0	Female	32
7.7172684	27.9608681	Male	57	6	0	Yes	0	0	Married	3	0	3	1	1	1	9	Some Primary	Employed	0	Casual employment	0	0	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Visual impairement	No	0	No	0	No	No	No	0	No	No	Yes	Politely complain	No	0	No	No solution	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	Yes	0	1	0	0	0	0	0	1	0	0	0	No	0	0	Public tap/standpipe	15	2 wells	0.5	Chlorination or Aquatabs	Yes	Yes	Good	Yes	Family latrine	No	0	Yes	Yes	Yes	1	1	1	1	1	1	0	0	To be healthy	Water alone	Yes	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Very satisfied	1	1	1	0	Slightly increased	1	0	0	1	1	0	Yes	Slightly decrease	No	Yes	0	0	1	1	1	0	Slightly decrease	No	0	Slightly decreased	Slightly decreased	Slightly decreased	Significantly decreased	Slightly decreased	I need a support to get back and rehabilitated my private land in the town, and I have a problem in my eyes I support to treat myself,	Well observed but it need serious determination on IDPs	Wau	Wau North	Naviasha	Naviasha	0		0.0	Male	57
